samebib(class_250,class_327).
samevenue(venue_proceedings_19th_symposium_theory_computing_,venue_journal_41_1_).
samevenue(venue_proceedings_19th_a_c_m_symposium_theory_computing_,venue_technical_report_tr_14_88_).
samevenue(venue_proceedings_19th_a_c_m_symposium_theory_computing_,venue_journal_association_computing_machinery_).
samevenue(venue_proceedings_19th_a_c_m_symposium_theory_computing_,venue_journal_).
samevenue(venue_proceedings_19th_a_c_m_symposium_theory_computing_,venue_j_assoc_computing_mach_).
samevenue(venue_proceedings_19th_a_c_m_symposium_theory_computing_,venue_j_).
samevenue(venue_proceedings_19th_a_c_m_symposium_theory_computing_,venue_journal_41_1_).
samevenue(venue_proceedings_19th_a_c_m_symposium_theory_computing_,venue_41_).
samevenue(venue_proc_19th_symp_theory_computing_,venue_technical_report_tr_14_88_).
samevenue(venue_proc_19th_symp_theory_computing_,venue_journal_association_computing_machinery_).
samevenue(venue_proc_19th_symp_theory_computing_,venue_journal_).
samevenue(venue_proc_19th_symp_theory_computing_,venue_j_assoc_computing_mach_).
samevenue(venue_proc_19th_symp_theory_computing_,venue_j_).
samevenue(venue_proc_19th_symp_theory_computing_,venue_journal_41_1_).
samevenue(venue_proc_19th_symp_theory_computing_,venue_41_).
samevenue(venue_proc_19th_symp_theory_computing_,venue_proceedings_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proc_19th_symp_theory_computing_,venue_proc_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proc_19_th_stoc_,venue_technical_report_tr_14_88_).
samevenue(venue_proc_19_th_stoc_,venue_journal_association_computing_machinery_).
samevenue(venue_proc_19_th_stoc_,venue_journal_).
samevenue(venue_proc_19_th_stoc_,venue_j_assoc_computing_mach_).
samevenue(venue_proc_19_th_stoc_,venue_j_).
samevenue(venue_proc_19_th_stoc_,venue_journal_41_1_).
samevenue(venue_proc_19_th_stoc_,venue_41_).
samevenue(venue_proceedings_19th_symposium_theory_computing_,venue_proceedings_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proceedings_19th_symposium_theory_computing_,venue_proc_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_technical_report_tr_14_88_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_journal_association_computing_machinery_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_journal_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_j_assoc_computing_mach_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_j_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_journal_41_1_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_41_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_proceedings_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proc_19th_symposium_theory_computing_,venue_proc_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proceedings_19th_symposium_theory_computation_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_proceedings_19th_symposium_theory_computation_,venue_proceedings_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proceedings_19th_symposium_theory_computation_,venue_proc_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proceedings_19th_a_c_m_symposium_theory_computing_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_proceedings_nineteenth_symposium_theory_computing_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_technical_report_tr_14_88_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_journal_association_computing_machinery_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_journal_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_j_assoc_computing_mach_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_j_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_journal_41_1_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_41_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_proceedings_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proc_19th_sympos_theory_comput_,venue_proc_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proc_19_th_symposium_theory_computing_,venue_technical_report_tr_14_88_).
samevenue(venue_proc_19_th_symposium_theory_computing_,venue_journal_association_computing_machinery_).
samevenue(venue_proc_19_th_symposium_theory_computing_,venue_journal_).
samevenue(venue_proc_19_th_symposium_theory_computing_,venue_j_assoc_computing_mach_).
samevenue(venue_proc_19_th_symposium_theory_computing_,venue_j_).
samevenue(venue_proc_19_th_symposium_theory_computing_,venue_journal_41_1_).
samevenue(venue_proc_19_th_symposium_theory_computing_,venue_41_).
samevenue(venue_proc_19_th_symposium_theory_computing_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_19th_symposium_theory_computing_,venue_technical_report_tr_14_88_).
samevenue(venue_19th_symposium_theory_computing_,venue_journal_association_computing_machinery_).
samevenue(venue_19th_symposium_theory_computing_,venue_journal_).
samevenue(venue_19th_symposium_theory_computing_,venue_j_assoc_computing_mach_).
samevenue(venue_19th_symposium_theory_computing_,venue_j_).
samevenue(venue_19th_symposium_theory_computing_,venue_journal_41_1_).
samevenue(venue_19th_symposium_theory_computing_,venue_41_).
samevenue(venue_19th_symposium_theory_computing_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_19th_symposium_theory_computing_,venue_proceedings_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_19th_symposium_theory_computing_,venue_proc_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_stoc_87_,venue_technical_report_tr_14_88_).
samevenue(venue_stoc_87_,venue_journal_association_computing_machinery_).
samevenue(venue_stoc_87_,venue_journal_).
samevenue(venue_stoc_87_,venue_j_assoc_computing_mach_).
samevenue(venue_stoc_87_,venue_j_).
samevenue(venue_stoc_87_,venue_journal_41_1_).
samevenue(venue_stoc_87_,venue_41_).
samevenue(venue_stoc_87_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_stoc_87_,venue_proceedings_focs_87_).
samevenue(venue_stoc_87_p_,venue_technical_report_tr_14_88_).
samevenue(venue_stoc_87_p_,venue_journal_association_computing_machinery_).
samevenue(venue_stoc_87_p_,venue_journal_).
samevenue(venue_stoc_87_p_,venue_j_assoc_computing_mach_).
samevenue(venue_stoc_87_p_,venue_j_).
samevenue(venue_stoc_87_p_,venue_journal_41_1_).
samevenue(venue_stoc_87_p_,venue_41_).
samevenue(venue_stoc_87_p_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_stoc_87_p_,venue_proceedings_focs_87_).
samevenue(venue_proceedings_19th_symposium_theory_computations_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_proceedings_19th_symposium_theory_computations_,venue_proceedings_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proceedings_19th_symposium_theory_computations_,venue_proc_28th_ieee_symp_foundations_computer_science_).
samevenue(venue_proceedings_19th_symposium_theory_computing_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_technical_report_tr_14_88_,venue_proceedings_nineteenth_symposium_theory_computing_).
samevenue(venue_technical_report_tr_14_88_,venue_proceedings_nineteenth_symposium_theory_computing_stoc_87_).
samevenue(venue_technical_report_tr_14_88_,venue_proceedings_nineteenth_symposium_theory_computing_pp_).
samevenue(venue_technical_report_tr_14_88_,venue_proceedings_19th_symposium_theory_computing_).
samevenue(venue_technical_report_tr_14_88_,venue_proceedings_19th_symposium_theory_computation_).
samevenue(venue_technical_report_tr_14_88_,venue_proceedings_19th_symposium_theory_computations_).
samevenue(venue_technical_report_tr_14_88_,venue_proc_19th_symposium_theory_computing_1987_285_295_).
samevenue(venue_technical_report_tr_14_88_,venue_proc_19th_stoc_).
samevenue(venue_technical_report_tr_14_88_,venue_proceedings_19th_a_c_m_symposium_theory_computing_).
samevenue(venue_technical_report_tr_14_88_,venue_proc_19th_symp_theory_computing_).
samevenue(venue_technical_report_tr_14_88_,venue_proc_19_th_stoc_).
samevenue(venue_technical_report_tr_14_88_,venue_proc_19th_symposium_theory_computing_).
samevenue(venue_technical_report_tr_14_88_,venue_proc_19th_sympos_theory_comput_).
samevenue(venue_technical_report_tr_14_88_,venue_proc_19_th_symposium_theory_computing_).
samevenue(venue_technical_report_tr_14_88_,venue_19th_symposium_theory_computing_).
samevenue(venue_technical_report_tr_14_88_,venue_stoc_87_).
samevenue(venue_technical_report_tr_14_88_,venue_stoc_87_p_).
samevenue(venue_technical_report_tr_14_88_,venue_journal_association_computing_machinery_).
samevenue(venue_technical_report_tr_14_88_,venue_journal_).
samevenue(venue_technical_report_tr_14_88_,venue_j_).
samevenue(venue_technical_report_tr_14_88_,venue_41_).
samevenue(venue_technical_report_tr_14_88_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_journal_association_computing_machinery_,venue_proceedings_nineteenth_symposium_theory_computing_).
samevenue(venue_journal_association_computing_machinery_,venue_proceedings_nineteenth_symposium_theory_computing_stoc_87_).
samevenue(venue_journal_association_computing_machinery_,venue_proceedings_nineteenth_symposium_theory_computing_pp_).
samevenue(venue_journal_association_computing_machinery_,venue_proceedings_19th_symposium_theory_computing_).
samevenue(venue_journal_association_computing_machinery_,venue_proceedings_19th_symposium_theory_computation_).
samevenue(venue_journal_association_computing_machinery_,venue_proceedings_19th_symposium_theory_computations_).
samevenue(venue_journal_association_computing_machinery_,venue_proc_19th_symposium_theory_computing_1987_285_295_).
samevenue(venue_journal_association_computing_machinery_,venue_proc_19th_stoc_).
samevenue(venue_journal_association_computing_machinery_,venue_proceedings_19th_a_c_m_symposium_theory_computing_).
samevenue(venue_journal_association_computing_machinery_,venue_proc_19th_symp_theory_computing_).
samevenue(venue_journal_association_computing_machinery_,venue_proc_19_th_stoc_).
samevenue(venue_journal_association_computing_machinery_,venue_proc_19th_symposium_theory_computing_).
samevenue(venue_journal_association_computing_machinery_,venue_proc_19th_sympos_theory_comput_).
samevenue(venue_journal_association_computing_machinery_,venue_proc_19_th_symposium_theory_computing_).
samevenue(venue_journal_association_computing_machinery_,venue_19th_symposium_theory_computing_).
samevenue(venue_journal_association_computing_machinery_,venue_stoc_87_).
samevenue(venue_journal_association_computing_machinery_,venue_stoc_87_p_).
samevenue(venue_journal_association_computing_machinery_,venue_technical_report_tr_14_88_).
samevenue(venue_journal_association_computing_machinery_,venue_journal_41_1_).
samevenue(venue_journal_association_computing_machinery_,venue_41_).
samevenue(venue_journal_association_computing_machinery_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
samevenue(venue_journal_,venue_proceedings_nineteenth_symposium_theory_computing_).
samevenue(venue_journal_,venue_proceedings_nineteenth_symposium_theory_computing_stoc_87_).
samevenue(venue_journal_,venue_proceedings_nineteenth_symposium_theory_computing_pp_).
samevenue(venue_journal_,venue_proceedings_19th_symposium_theory_computing_).
samevenue(venue_journal_,venue_proceedings_19th_symposium_theory_computation_).
samevenue(venue_journal_,venue_proceedings_19th_symposium_theory_computations_).
samevenue(venue_journal_,venue_proc_19th_symposium_theory_computing_1987_285_295_).
samevenue(venue_journal_,venue_proc_19th_stoc_).
samevenue(venue_journal_,venue_proceedings_19th_a_c_m_symposium_theory_computing_).
samevenue(venue_journal_,venue_proc_19th_symp_theory_computing_).
samevenue(venue_journal_,venue_proc_19_th_stoc_).
samevenue(venue_journal_,venue_proc_19th_symposium_theory_computing_).
samevenue(venue_journal_,venue_proc_19th_sympos_theory_comput_).
samevenue(venue_journal_,venue_proc_19_th_symposium_theory_computing_).
samevenue(venue_journal_,venue_19th_symposium_theory_computing_).
samevenue(venue_journal_,venue_stoc_87_).
samevenue(venue_journal_,venue_stoc_87_p_).
samevenue(venue_journal_,venue_technical_report_tr_14_88_).
samevenue(venue_journal_,venue_journal_41_1_).
samevenue(venue_journal_,venue_41_).
samevenue(venue_journal_,venue_proc_13th_conference_uncertainty_artificial_intelligence_).
