// Negative examples, including created ones.
advisedby(person186, person422). % Provenance: a randomly generated negative example.
advisedby(person186, person300). % Provenance: a randomly generated negative example.
advisedby(person186, person89). % Provenance: a randomly generated negative example.
advisedby(person186, person182). % Provenance: a randomly generated negative example.
advisedby(person186, person46). % Provenance: a randomly generated negative example.
advisedby(person186, person351). % Provenance: a randomly generated negative example.
advisedby(person186, person280). % Provenance: a randomly generated negative example.
advisedby(person186, person429). % Provenance: a randomly generated negative example.
advisedby(person186, person22). % Provenance: a randomly generated negative example.
advisedby(person186, person205). % Provenance: a randomly generated negative example.
advisedby(person186, person249). % Provenance: a randomly generated negative example.
advisedby(person186, person428). % Provenance: a randomly generated negative example.
advisedby(person186, person419). % Provenance: a randomly generated negative example.
advisedby(person186, person165). % Provenance: a randomly generated negative example.
advisedby(person186, person340). % Provenance: a randomly generated negative example.
advisedby(person186, person335). % Provenance: a randomly generated negative example.
advisedby(person186, person200). % Provenance: a randomly generated negative example.
advisedby(person186, person426). % Provenance: a randomly generated negative example.
advisedby(person186, person321). % Provenance: a randomly generated negative example.
advisedby(person186, person4). % Provenance: a randomly generated negative example.
advisedby(person393, person68). % Provenance: a randomly generated negative example.
advisedby(person393, person242). % Provenance: a randomly generated negative example.
advisedby(person393, person82). % Provenance: a randomly generated negative example.
advisedby(person393, person155). % Provenance: a randomly generated negative example.
advisedby(person393, person306). % Provenance: a randomly generated negative example.
advisedby(person393, person342). % Provenance: a randomly generated negative example.
advisedby(person393, person23). % Provenance: a randomly generated negative example.
advisedby(person393, person96). % Provenance: a randomly generated negative example.
advisedby(person393, person157). % Provenance: a randomly generated negative example.
