// Negative examples, including created ones.
advisedby(person358, person419). % Provenance: a randomly generated negative example.
advisedby(person358, person172). % Provenance: a randomly generated negative example.
advisedby(person358, person278). % Provenance: a randomly generated negative example.
advisedby(person358, person203). % Provenance: a randomly generated negative example.
advisedby(person358, person384). % Provenance: a randomly generated negative example.
advisedby(person358, person275). % Provenance: a randomly generated negative example.
advisedby(person358, person180). % Provenance: a randomly generated negative example.
advisedby(person358, person398). % Provenance: a randomly generated negative example.
advisedby(person358, person204). % Provenance: a randomly generated negative example.
advisedby(person358, person280). % Provenance: a randomly generated negative example.
advisedby(person358, person248). % Provenance: a randomly generated negative example.
advisedby(person358, person259). % Provenance: a randomly generated negative example.
advisedby(person358, person376). % Provenance: a randomly generated negative example.
advisedby(person358, person335). % Provenance: a randomly generated negative example.
advisedby(person358, person86). % Provenance: a randomly generated negative example.
advisedby(person358, person179). % Provenance: a randomly generated negative example.
advisedby(person358, person63). % Provenance: a randomly generated negative example.
advisedby(person358, person292). % Provenance: a randomly generated negative example.
advisedby(person358, person320). % Provenance: a randomly generated negative example.
advisedby(person358, person107). % Provenance: a randomly generated negative example.
advisedby(person358, person125). % Provenance: a randomly generated negative example.
advisedby(person358, person94). % Provenance: a randomly generated negative example.
advisedby(person358, person168). % Provenance: a randomly generated negative example.
advisedby(person358, person277). % Provenance: a randomly generated negative example.
advisedby(person358, person176). % Provenance: a randomly generated negative example.
advisedby(person358, person126). % Provenance: a randomly generated negative example.
advisedby(person358, person5). % Provenance: a randomly generated negative example.
advisedby(person358, person422). % Provenance: a randomly generated negative example.
advisedby(person358, person400). % Provenance: a randomly generated negative example.
